,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__n_neighbors,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,split9_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,123.95293846130372,2.502670603467339,154.1378587961197,2.2085330530929466,3,{'clf__estimator__n_neighbors': 3},0.7995153392625163,0.7975417207954432,0.8037873488558009,0.7994653742380333,0.8010142899970021,0.7966423503547517,0.8012641151194164,0.7953131636145602,0.796662252979239,0.7986109376171084,0.7989817051691703,0.0024387566594054983,1,0.6320157456815978,0.6335300224748169,0.6412021033005592,0.63151788208706,0.6250379672755654,0.6272766860136347,0.6321417625737747,0.6363628926435019,0.6303459098506767,0.6226494151009428,0.6312080493575791,0.005108656886558925,3,0.8497115064202991,0.847383376802365,0.8507285321147884,0.847529574141138,0.8459125103407001,0.8450447363484724,0.84873529138234,0.84877919064091,0.8478277019618315,0.8462552430442652,0.8477907675942368,0.001668857564092454,3
1,123.19737069606781,1.9963267286997979,177.09973917007446,3.9718283727678205,5,{'clf__estimator__n_neighbors': 5},0.7828520035974817,0.7825272309383432,0.7878734885580094,0.7841760767462777,0.7853502548216249,0.7806285600079944,0.7882981912661137,0.77874934419267,0.7803732480575611,0.7814475229220277,0.7832276148766979,0.0030241977860653566,2,0.6522276873566676,0.6529307887960768,0.6642821447487465,0.6538871316082265,0.6480500444713814,0.6490721484050792,0.6574245015808239,0.6546064179615926,0.6536521063057534,0.6449143213849245,0.6531047446046577,0.00506414713346944,2,0.863560567223741,0.8616870353118066,0.8660837060906555,0.8610300919736303,0.8633080947035535,0.8588652970031514,0.8668476959513428,0.8625015597880034,0.8632023449807533,0.8624366482308731,0.8629523059154102,0.002191065882994861,2
2,123.30640575885772,1.9738301223182906,193.78046107292175,3.9496724013032742,7,{'clf__estimator__n_neighbors': 7},0.7712351354052164,0.7689617267912461,0.7757569701209154,0.7713350654541821,0.7724842610172878,0.7686869191565904,0.7754321974617767,0.7652334674094986,0.7676818147750268,0.7677067979114098,0.7704514623623141,0.00325956386688023,3,0.6579588945438837,0.6595228809938749,0.6726586125162667,0.659540520394199,0.655976299164235,0.6575528677181136,0.6644190819970964,0.6623801736573396,0.6597367792836548,0.6521664382952895,0.660191270571446,0.005227676233179929,1,0.8721423678648658,0.8713622067368124,0.8759877149088041,0.8703877178039096,0.8724660509226466,0.8692317540749311,0.8759156890477939,0.8718915062199326,0.8714546171245116,0.8721541192846001,0.8722993778911639,0.0020390779178120844,1
